"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants harvested per NET plot|CO_331:0000679","Weight of vines per NET plot in kg|CO_331:0000227","Number of commercial storage roots per NET plot|CO_331:0000214","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Average commercial storage root weight computation kg|CO_331:0000680","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Commercial storage root yield tons per ha|CO_331:0000809","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield computation tons per ha|CO_331:0000296","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield in tons per ha|CO_331:0000684","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield in tons per ha|CO_331:0001003","Biomass yield adjusted in tons per ha|CO_331:0001004","Content of beta-carotene in fresh weight basis in raw storage roots estimating from RHS color chart in mg per 100g|CO_331:0001023"
"","","PEP2017CSR-ST01","","","","","","","","","PEP2017CSR-ST01-00334","","","","10","2","0.08","2","0.47","0","6","0.47","0.55","0.235","1","0.2","0.235","0.047","0.04","0.008","85.45454545","20","2.088888889","10.44444444","2.088888889","10.44444444","0.355555556","1.777777778","2.444444444","12.22222222","1.38"
"","","PEP2017CSR-ST01","","","","","","","","","PEP2017CSR-ST01-00335","","","","10","7","1.41","11","2.77","0.91","6","3.68","5.09","0.251818182","1.571428571","1.1","0.525714286","0.368","0.201428571","0.141","72.29862475","70","12.31111111","17.58730159","16.35555556","23.36507937","6.266666667","8.952380952","22.62222222","32.31746032","14.37"
"","","PEP2017CSR-ST01","","","","","","","","","PEP2017CSR-ST01-00336","","","","10","2","0.26","2","0.33","0.23","6","0.56","0.82","0.165","1","0.2","0.28","0.056","0.13","0.026","68.29268293","20","1.466666667","7.333333333","2.488888889","12.44444444","1.155555556","5.777777778","3.644444444","18.22222222","0"
"","","PEP2017CSR-ST01","","","","","","","","","PEP2017CSR-ST01-00337","","","","10","4","4.22","0","0","0.49","6","0.49","4.71","","0","0","0.1225","0.049","1.055","0.422","10.40339703","40","0","0","2.177777778","5.444444444","18.75555556","46.88888889","20.93333333","52.33333333","0.12"
"","","PEP2017CSR-ST01","","","","","","","","","PEP2017CSR-ST01-00338","","","","10","6","3.46","15","3.37","0.44","6","3.81","7.27","0.224666667","2.5","1.5","0.635","0.381","0.576666667","0.346","52.40715268","60","14.97777778","24.96296296","16.93333333","28.22222222","15.37777778","25.62962963","32.31111111","53.85185185","0.69"
"","","PEP2017CSR-ST01","","","","","","","","","PEP2017CSR-ST01-00339","","","","10","3","0.33","3","0.51","0.2","6","0.71","1.04","0.17","1","0.3","0.236666667","0.071","0.11","0.033","68.26923077","30","2.266666667","7.555555556","3.155555556","10.51851852","1.466666667","4.888888889","4.622222222","15.40740741","12.39"
"","","PEP2017CSR-ST01","","","","","","","","","PEP2017CSR-ST01-00340","","","","10","2","1.49","0","0","0.2","6","0.2","1.69","","0","0","0.1","0.02","0.745","0.149","11.83431953","20","0","0","0.888888889","4.444444444","6.622222222","33.11111111","7.511111111","37.55555556","0.12"
"","","PEP2017CSR-ST01","","","","","","","","","PEP2017CSR-ST01-00341","","","","10","3","0.57","3","0.71","0","6","0.71","1.28","0.236666667","1","0.3","0.236666667","0.071","0.19","0.057","55.46875","30","3.155555556","10.51851852","3.155555556","10.51851852","2.533333333","8.444444444","5.688888889","18.96296296","10.5"
"","","PEP2017CSR-ST01","","","","","","","","","PEP2017CSR-ST01-00342","","","","10","5","3.55","10","1.96","0.48","5","2.44","5.99","0.196","2","1","0.488","0.244","0.71","0.355","40.7345576","50","8.711111111","17.42222222","10.84444444","21.68888889","15.77777778","31.55555556","26.62222222","53.24444444","0.69"
"","","PEP2017CSR-ST01","","","","","","","","","PEP2017CSR-ST01-00343","","","","10","5","0.43","3","0.41","1.14","6","1.55","1.98","0.136666667","0.6","0.3","0.31","0.155","0.086","0.043","78.28282828","50","1.822222222","3.644444444","6.888888889","13.77777778","1.911111111","3.822222222","8.8","17.6","1.17"
"","","PEP2017CSR-ST01","","","","","","","","","PEP2017CSR-ST01-00344","","","","10","4","3.63","1","0.37","0","6","0.37","4","0.37","0.25","0.1","0.0925","0.037","0.9075","0.363","9.25","40","1.644444444","4.111111111","1.644444444","4.111111111","16.13333333","40.33333333","17.77777778","44.44444444","0"
"","","PEP2017CSR-ST01","","","","","","","","","PEP2017CSR-ST01-00345","","","","10","4","4.1","4","0.62","0.68","6","1.3","5.4","0.155","1","0.4","0.325","0.13","1.025","0.41","24.07407407","40","2.755555556","6.888888889","5.777777778","14.44444444","18.22222222","45.55555556","24","60","0"
"","","PEP2017CSR-ST01","","","","","","","","","PEP2017CSR-ST01-00346","","","","10","4","1.78","4","0.67","0.53","6","1.2","2.98","0.1675","1","0.4","0.3","0.12","0.445","0.178","40.26845638","40","2.977777778","7.444444444","5.333333333","13.33333333","7.911111111","19.77777778","13.24444444","33.11111111","1.32"
"","","PEP2017CSR-ST01","","","","","","","","","PEP2017CSR-ST01-00347","","","","10","2","1.22","2","0.23","0","6","0.23","1.45","0.115","1","0.2","0.115","0.023","0.61","0.122","15.86206897","20","1.022222222","5.111111111","1.022222222","5.111111111","5.422222222","27.11111111","6.444444444","32.22222222","0"
"","","PEP2017CSR-ST01","","","","","","","","","PEP2017CSR-ST01-00348","","","","10","4","2.08","13","3.16","0.48","6","3.64","5.72","0.243076923","3.25","1.3","0.91","0.364","0.52","0.208","63.63636364","40","14.04444444","35.11111111","16.17777778","40.44444444","9.244444444","23.11111111","25.42222222","63.55555556","0.12"
"","","PEP2017CSR-ST01","","","","","","","","","PEP2017CSR-ST01-00349","","","","10","4","0.06","5","1.33","0.4","6","1.73","1.79","0.266","1.25","0.5","0.4325","0.173","0.015","0.006","96.64804469","40","5.911111111","14.77777778","7.688888889","19.22222222","0.266666667","0.666666667","7.955555556","19.88888889","1.32"
"","","PEP2017CSR-ST01","","","","","","","","","PEP2017CSR-ST01-00350","","","","10","7","1.22","16","3.06","0.98","5","4.04","5.26","0.19125","2.285714286","1.6","0.577142857","0.404","0.174285714","0.122","76.80608365","70","13.6","19.42857143","17.95555556","25.65079365","5.422222222","7.746031746","23.37777778","33.3968254","10.5"
"","","PEP2017CSR-ST01","","","","","","","","","PEP2017CSR-ST01-00351","","","","10","5","0.47","12","2.77","0.71","5","3.48","3.95","0.230833333","2.4","1.2","0.696","0.348","0.094","0.047","88.10126582","50","12.31111111","24.62222222","15.46666667","30.93333333","2.088888889","4.177777778","17.55555556","35.11111111","7.23"
"","","PEP2017CSR-ST01","","","","","","","","","PEP2017CSR-ST01-00352","","","","10","2","0.17","2","0.35","0.15","6","0.5","0.67","0.175","1","0.2","0.25","0.05","0.085","0.017","74.62686567","20","1.555555556","7.777777778","2.222222222","11.11111111","0.755555556","3.777777778","2.977777778","14.88888889","0.12"
"","","PEP2017CSR-ST01","","","","","","","","","PEP2017CSR-ST01-00353","","","","10","2","0.07","2","0.49","0.32","5","0.81","0.88","0.245","1","0.2","0.405","0.081","0.035","0.007","92.04545455","20","2.177777778","10.88888889","3.6","18","0.311111111","1.555555556","3.911111111","19.55555556","10.5"
"","","PEP2017CSR-ST01","","","","","","","","","PEP2017CSR-ST01-00354","","","","10","3","0.08","3","0.96","0.24","5","1.2","1.28","0.32","1","0.3","0.4","0.12","0.026666667","0.008","93.75","30","4.266666667","14.22222222","5.333333333","17.77777778","0.355555556","1.185185185","5.688888889","18.96296296","14.37"
"","","PEP2017CSR-ST01","","","","","","","","","PEP2017CSR-ST01-00355","","","","10","1","0","2","0.35","0.12","5","0.47","0.47","0.175","2","0.2","0.47","0.047","0","0","100","10","1.555555556","15.55555556","2.088888889","20.88888889","0","0","2.088888889","20.88888889","14.37"
"","","PEP2017CSR-ST01","","","","","","","","","PEP2017CSR-ST01-00356","","","","10","4","0.06","4","0.7","0","6","0.7","0.76","0.175","1","0.4","0.175","0.07","0.015","0.006","92.10526316","40","3.111111111","7.777777778","3.111111111","7.777777778","0.266666667","0.666666667","3.377777778","8.444444444","1.65"
"","","PEP2017CSR-ST01","","","","","","","","","PEP2017CSR-ST01-00357","","","","10","6","0.09","3","0.46","0.57","6","1.03","1.12","0.153333333","0.5","0.3","0.171666667","0.103","0.015","0.009","91.96428571","60","2.044444444","3.407407407","4.577777778","7.62962963","0.4","0.666666667","4.977777778","8.296296296","14.37"
"","","PEP2017CSR-ST01","","","","","","","","","PEP2017CSR-ST01-00358","","","","10","4","0.21","7","1.06","0.36","6","1.42","1.63","0.151428571","1.75","0.7","0.355","0.142","0.0525","0.021","87.11656442","40","4.711111111","11.77777778","6.311111111","15.77777778","0.933333333","2.333333333","7.244444444","18.11111111","5.49"
"","","PEP2017CSR-ST01","","","","","","","","","PEP2017CSR-ST01-00359","","","","10","6","0.88","9","1.76","0.39","6","2.15","3.03","0.195555556","1.5","0.9","0.358333333","0.215","0.146666667","0.088","70.95709571","60","7.822222222","13.03703704","9.555555556","15.92592593","3.911111111","6.518518519","13.46666667","22.44444444","3.03"
"","","PEP2017CSR-ST01","","","","","","","","","PEP2017CSR-ST01-00360","","","","10","4","1.24","11","3.78","0.43","6","4.21","5.45","0.343636364","2.75","1.1","1.0525","0.421","0.31","0.124","77.24770642","40","16.8","42","18.71111111","46.77777778","5.511111111","13.77777778","24.22222222","60.55555556","7.23"
"","","PEP2017CSR-ST01","","","","","","","","","PEP2017CSR-ST01-00361","","","","10","4","0.19","10","2.94","0.39","6","3.33","3.52","0.294","2.5","1","0.8325","0.333","0.0475","0.019","94.60227273","40","13.06666667","32.66666667","14.8","37","0.844444444","2.111111111","15.64444444","39.11111111","3.76"
"","","PEP2017CSR-ST01","","","","","","","","","PEP2017CSR-ST01-00362","","","","10","3","0.96","12","4.45","0.23","6","4.68","5.64","0.370833333","4","1.2","1.56","0.468","0.32","0.096","82.9787234","30","19.77777778","65.92592593","20.8","69.33333333","4.266666667","14.22222222","25.06666667","83.55555556","1.38"
"","","PEP2017CSR-ST01","","","","","","","","","PEP2017CSR-ST01-00363","","","","10","7","0.47","13","2.18","0.62","6","2.8","3.27","0.167692308","1.857142857","1.3","0.4","0.28","0.067142857","0.047","85.62691131","70","9.688888889","13.84126984","12.44444444","17.77777778","2.088888889","2.984126984","14.53333333","20.76190476","10.5"
"","","PEP2017CSR-ST01","","","","","","","","","PEP2017CSR-ST01-00364","","","","10","2","0.08","2","0.32","0","6","0.32","0.4","0.16","1","0.2","0.16","0.032","0.04","0.008","80","20","1.422222222","7.111111111","1.422222222","7.111111111","0.355555556","1.777777778","1.777777778","8.888888889","10.5"
"","","PEP2017CSR-ST01","","","","","","","","","PEP2017CSR-ST01-00365","","","","10","4","0.39","6","1.17","0.49","5","1.66","2.05","0.195","1.5","0.6","0.415","0.166","0.0975","0.039","80.97560976","40","5.2","13","7.377777778","18.44444444","1.733333333","4.333333333","9.111111111","22.77777778","14.37"
"","","PEP2017CSR-ST01","","","","","","","","","PEP2017CSR-ST01-00366","","","","10","5","0","6","0.97","0.43","6","1.4","1.4","0.161666667","1.2","0.6","0.28","0.14","0","0","100","50","4.311111111","8.622222222","6.222222222","12.44444444","0","0","6.222222222","12.44444444","11.03"
"","","PEP2017CSR-ST01","","","","","","","","","PEP2017CSR-ST01-00367","","","","10","4","0.07","6","1.11","0.16","6","1.27","1.34","0.185","1.5","0.6","0.3175","0.127","0.0175","0.007","94.7761194","40","4.933333333","12.33333333","5.644444444","14.11111111","0.311111111","0.777777778","5.955555556","14.88888889","12.39"
"","","PEP2017CSR-ST01","","","","","","","","","PEP2017CSR-ST01-00368","","","","10","4","1.69","13","2.82","0.81","6","3.63","5.32","0.216923077","3.25","1.3","0.9075","0.363","0.4225","0.169","68.23308271","40","12.53333333","31.33333333","16.13333333","40.33333333","7.511111111","18.77777778","23.64444444","59.11111111","3.96"
"","","PEP2017CSR-ST01","","","","","","","","","PEP2017CSR-ST01-00369","","","","10","6","0.43","9","1.54","0.58","5","2.12","2.55","0.171111111","1.5","0.9","0.353333333","0.212","0.071666667","0.043","83.1372549","60","6.844444444","11.40740741","9.422222222","15.7037037","1.911111111","3.185185185","11.33333333","18.88888889","0"
"","","PEP2017CSR-ST01","","","","","","","","","PEP2017CSR-ST01-00370","","","","10","3","0.19","10","1.97","0.18","6","2.15","2.34","0.197","3.333333333","1","0.716666667","0.215","0.063333333","0.019","91.88034188","30","8.755555556","29.18518519","9.555555556","31.85185185","0.844444444","2.814814815","10.4","34.66666667","0"
"","","PEP2017CSR-ST01","","","","","","","","","PEP2017CSR-ST01-00371","","","","10","6","1.23","15","2.58","0.55","5","3.13","4.36","0.172","2.5","1.5","0.521666667","0.313","0.205","0.123","71.78899083","60","11.46666667","19.11111111","13.91111111","23.18518519","5.466666667","9.111111111","19.37777778","32.2962963","1.04"
"","","PEP2017CSR-ST01","","","","","","","","","PEP2017CSR-ST01-00372","","","","10","5","1.35","14","1.81","1.36","6","3.17","4.52","0.129285714","2.8","1.4","0.634","0.317","0.27","0.135","70.13274336","50","8.044444444","16.08888889","14.08888889","28.17777778","6","12","20.08888889","40.17777778","5.46"
"","","PEP2017CSR-ST01","","","","","","","","","PEP2017CSR-ST01-00373","","","","10","4","0.56","7","0.94","0.47","6","1.41","1.97","0.134285714","1.75","0.7","0.3525","0.141","0.14","0.056","71.57360406","40","4.177777778","10.44444444","6.266666667","15.66666667","2.488888889","6.222222222","8.755555556","21.88888889","1.32"
"","","PEP2017CSR-ST01","","","","","","","","","PEP2017CSR-ST01-00374","","","","10","2","0.08","6","1.65","0.12","6","1.77","1.85","0.275","3","0.6","0.885","0.177","0.04","0.008","95.67567568","20","7.333333333","36.66666667","7.866666667","39.33333333","0.355555556","1.777777778","8.222222222","41.11111111","1.32"
"","","PEP2017CSR-ST01","","","","","","","","","PEP2017CSR-ST01-00375","","","","10","4","0.23","8","1.41","0.41","6","1.82","2.05","0.17625","2","0.8","0.455","0.182","0.0575","0.023","88.7804878","40","6.266666667","15.66666667","8.088888889","20.22222222","1.022222222","2.555555556","9.111111111","22.77777778","12.39"
"","","PEP2017CSR-ST01","","","","","","","","","PEP2017CSR-ST01-00376","","","","10","3","0.14","10","1.2","0.47","6","1.67","1.81","0.12","3.333333333","1","0.556666667","0.167","0.046666667","0.014","92.26519337","30","5.333333333","17.77777778","7.422222222","24.74074074","0.622222222","2.074074074","8.044444444","26.81481481","12.39"
"","","PEP2017CSR-ST01","","","","","","","","","PEP2017CSR-ST01-00377","","","","10","3","0.55","11","1.71","0.45","6","2.16","2.71","0.155454545","3.666666667","1.1","0.72","0.216","0.183333333","0.055","79.70479705","30","7.6","25.33333333","9.6","32","2.444444444","8.148148148","12.04444444","40.14814815","14.37"
"","","PEP2017CSR-ST01","","","","","","","","","PEP2017CSR-ST01-00378","","","","10","4","0.07","5","0.58","0.29","6","0.87","0.94","0.116","1.25","0.5","0.2175","0.087","0.0175","0.007","92.55319149","40","2.577777778","6.444444444","3.866666667","9.666666667","0.311111111","0.777777778","4.177777778","10.44444444","1.32"
"","","PEP2017CSR-ST01","","","","","","","","","PEP2017CSR-ST01-00379","","","","10","6","0.54","19","4.3","0.68","5","4.98","5.52","0.226315789","3.166666667","1.9","0.83","0.498","0.09","0.054","90.2173913","60","19.11111111","31.85185185","22.13333333","36.88888889","2.4","4","24.53333333","40.88888889","14.37"
"","","PEP2017CSR-ST01","","","","","","","","","PEP2017CSR-ST01-00380","","","","10","5","0.43","11","1.61","1.86","5","3.47","3.9","0.146363636","2.2","1.1","0.694","0.347","0.086","0.043","88.97435897","50","7.155555556","14.31111111","15.42222222","30.84444444","1.911111111","3.822222222","17.33333333","34.66666667","14.37"
"","","PEP2017CSR-ST01","","","","","","","","","PEP2017CSR-ST01-00381","","","","10","5","1.09","13","3.53","0.35","6","3.88","4.97","0.271538462","2.6","1.3","0.776","0.388","0.218","0.109","78.06841046","50","15.68888889","31.37777778","17.24444444","34.48888889","4.844444444","9.688888889","22.08888889","44.17777778","11.03"
"","","PEP2017CSR-ST01","","","","","","","","","PEP2017CSR-ST01-00382","","","","10","6","1.13","11","3.59","0.25","5","3.84","4.97","0.326363636","1.833333333","1.1","0.64","0.384","0.188333333","0.113","77.26358149","60","15.95555556","26.59259259","17.06666667","28.44444444","5.022222222","8.37037037","22.08888889","36.81481481","11.03"
"","","PEP2017CSR-ST01","","","","","","","","","PEP2017CSR-ST01-00383","","","","10","6","3.61","10","3.09","0.63","6","3.72","7.33","0.309","1.666666667","1","0.62","0.372","0.601666667","0.361","50.75034106","60","13.73333333","22.88888889","16.53333333","27.55555556","16.04444444","26.74074074","32.57777778","54.2962963","7.23"
"","","PEP2017CSR-ST01","","","","","","","","","PEP2017CSR-ST01-00384","","","","10","7","1.32","20","5.4","1.16","5","6.56","7.88","0.27","2.857142857","2","0.937142857","0.656","0.188571429","0.132","83.24873096","70","24","34.28571429","29.15555556","41.65079365","5.866666667","8.380952381","35.02222222","50.03174603","14.37"
"","","PEP2017CSR-ST01","","","","","","","","","PEP2017CSR-ST01-00385","","","","10","6","0.25","1","1.08","0.25","6","1.33","1.58","1.08","0.166666667","0.1","0.221666667","0.133","0.041666667","0.025","84.17721519","60","4.8","8","5.911111111","9.851851852","1.111111111","1.851851852","7.022222222","11.7037037","14.37"
"","","PEP2017CSR-ST01","","","","","","","","","PEP2017CSR-ST01-00386","","","","10","2","2.32","2","1.48","0","6","1.48","3.8","0.74","1","0.2","0.74","0.148","1.16","0.232","38.94736842","20","6.577777778","32.88888889","6.577777778","32.88888889","10.31111111","51.55555556","16.88888889","84.44444444","1.38"
"","","PEP2017CSR-ST01","","","","","","","","","PEP2017CSR-ST01-00387","","","","10","4","2.14","9","6.01","0.37","6","6.38","8.52","0.667777778","2.25","0.9","1.595","0.638","0.535","0.214","74.88262911","40","26.71111111","66.77777778","28.35555556","70.88888889","9.511111111","23.77777778","37.86666667","94.66666667","0.69"
"","","PEP2017CSR-ST01","","","","","","","","","PEP2017CSR-ST01-00388","","","","10","5","1.18","13","5.11","0.45","6","5.56","6.74","0.393076923","2.6","1.3","1.112","0.556","0.236","0.118","82.4925816","50","22.71111111","45.42222222","24.71111111","49.42222222","5.244444444","10.48888889","29.95555556","59.91111111","14.37"
"","","PEP2017CSR-ST01","","","","","","","","","PEP2017CSR-ST01-00389","","","","10","5","2.15","20","6.2","1.76","5","7.96","10.11","0.31","4","2","1.592","0.796","0.43","0.215","78.73392681","50","27.55555556","55.11111111","35.37777778","70.75555556","9.555555556","19.11111111","44.93333333","89.86666667","12.39"
"","","PEP2017CSR-ST01","","","","","","","","","PEP2017CSR-ST01-00390","","","","10","5","1.81","11","2.87","1.59","5","4.46","6.27","0.260909091","2.2","1.1","0.892","0.446","0.362","0.181","71.1323764","50","12.75555556","25.51111111","19.82222222","39.64444444","8.044444444","16.08888889","27.86666667","55.73333333","14.37"
"","","PEP2017CSR-ST01","","","","","","","","","PEP2017CSR-ST01-00391","","","","10","4","1.31","9","4.9","0.49","6","5.39","6.7","0.544444444","2.25","0.9","1.3475","0.539","0.3275","0.131","80.44776119","40","21.77777778","54.44444444","23.95555556","59.88888889","5.822222222","14.55555556","29.77777778","74.44444444","14.37"
"","","PEP2017CSR-ST01","","","","","","","","","PEP2017CSR-ST01-00392","","","","10","3","0.33","6","1.69","0","6","1.69","2.02","0.281666667","2","0.6","0.563333333","0.169","0.11","0.033","83.66336634","30","7.511111111","25.03703704","7.511111111","25.03703704","1.466666667","4.888888889","8.977777778","29.92592593","1.38"
"","","PEP2017CSR-ST01","","","","","","","","","PEP2017CSR-ST01-00393","","","","10","4","0.51","10","2.76","0.21","5","2.97","3.48","0.276","2.5","1","0.7425","0.297","0.1275","0.051","85.34482759","40","12.26666667","30.66666667","13.2","33","2.266666667","5.666666667","15.46666667","38.66666667","14.37"
"","","PEP2017CSR-ST01","","","","","","","","","PEP2017CSR-ST01-00394","","","","10","2","1.19","7","1.15","0.21","6","1.36","2.55","0.164285714","3.5","0.7","0.68","0.136","0.595","0.119","53.33333333","20","5.111111111","25.55555556","6.044444444","30.22222222","5.288888889","26.44444444","11.33333333","56.66666667","10.5"
"","","PEP2017CSR-ST01","","","","","","","","","PEP2017CSR-ST01-00395","","","","10","4","2.7","11","2.55","0.36","5","2.91","5.61","0.231818182","2.75","1.1","0.7275","0.291","0.675","0.27","51.87165775","40","11.33333333","28.33333333","12.93333333","32.33333333","12","30","24.93333333","62.33333333","10.5"
"","","PEP2017CSR-ST01","","","","","","","","","PEP2017CSR-ST01-00396","","","","10","4","0.16","6","1.49","0","6","1.49","1.65","0.248333333","1.5","0.6","0.3725","0.149","0.04","0.016","90.3030303","40","6.622222222","16.55555556","6.622222222","16.55555556","0.711111111","1.777777778","7.333333333","18.33333333","12.39"
"","","PEP2017CSR-ST01","","","","","","","","","PEP2017CSR-ST01-00397","","","","10","4","0.72","7","1.19","0.39","6","1.58","2.3","0.17","1.75","0.7","0.395","0.158","0.18","0.072","68.69565217","40","5.288888889","13.22222222","7.022222222","17.55555556","3.2","8","10.22222222","25.55555556","14.37"
"","","PEP2017CSR-ST01","","","","","","","","","PEP2017CSR-ST01-00398","","","","10","5","0.16","9","2.55","0.42","6","2.97","3.13","0.283333333","1.8","0.9","0.594","0.297","0.032","0.016","94.88817891","50","11.33333333","22.66666667","13.2","26.4","0.711111111","1.422222222","13.91111111","27.82222222","1.38"
"","","PEP2017CSR-ST01","","","","","","","","","PEP2017CSR-ST01-00399","","","","10","3","0.12","9","4.2","0.3","5","4.5","4.62","0.466666667","3","0.9","1.5","0.45","0.04","0.012","97.4025974","30","18.66666667","62.22222222","20","66.66666667","0.533333333","1.777777778","20.53333333","68.44444444","14.37"
"","","PEP2017CSR-ST01","","","","","","","","","PEP2017CSR-ST01-00400","","","","10","6","0.71","19","4.11","0.52","5","4.63","5.34","0.216315789","3.166666667","1.9","0.771666667","0.463","0.118333333","0.071","86.70411985","60","18.26666667","30.44444444","20.57777778","34.2962963","3.155555556","5.259259259","23.73333333","39.55555556","10.5"
"","","PEP2017CSR-ST01","","","","","","","","","PEP2017CSR-ST01-00401","","","","10","5","0.97","5","0.64","0.47","6","1.11","2.08","0.128","1","0.5","0.222","0.111","0.194","0.097","53.36538462","50","2.844444444","5.688888889","4.933333333","9.866666667","4.311111111","8.622222222","9.244444444","18.48888889","14.37"
"","","PEP2017CSR-ST01","","","","","","","","","PEP2017CSR-ST01-00402","","","","10","8","7.79","13","3.9","0.27","6","4.17","11.96","0.3","1.625","1.3","0.52125","0.417","0.97375","0.779","34.86622074","80","17.33333333","21.66666667","18.53333333","23.16666667","34.62222222","43.27777778","53.15555556","66.44444444","0.02"
"","","PEP2017CSR-ST01","","","","","","","","","PEP2017CSR-ST01-00403","","","","10","7","0.68","16","3.85","0.92","5","4.77","5.45","0.240625","2.285714286","1.6","0.681428571","0.477","0.097142857","0.068","87.52293578","70","17.11111111","24.44444444","21.2","30.28571429","3.022222222","4.317460317","24.22222222","34.6031746","11.03"
"","","PEP2017CSR-ST01","","","","","","","","","PEP2017CSR-ST01-00404","","","","10","7","2.71","27","4.3","1.42","6","5.72","8.43","0.159259259","3.857142857","2.7","0.817142857","0.572","0.387142857","0.271","67.85290629","70","19.11111111","27.3015873","25.42222222","36.31746032","12.04444444","17.20634921","37.46666667","53.52380952","12.39"
"","","PEP2017CSR-ST01","","","","","","","","","PEP2017CSR-ST01-00405","","","","10","5","2.28","19","5.39","0.26","5","5.65","7.93","0.283684211","3.8","1.9","1.13","0.565","0.456","0.228","71.24842371","50","23.95555556","47.91111111","25.11111111","50.22222222","10.13333333","20.26666667","35.24444444","70.48888889","10.5"
"","","PEP2017CSR-ST01","","","","","","","","","PEP2017CSR-ST01-00406","","","","10","5","3.23","17","3.2","0.77","6","3.97","7.2","0.188235294","3.4","1.7","0.794","0.397","0.646","0.323","55.13888889","50","14.22222222","28.44444444","17.64444444","35.28888889","14.35555556","28.71111111","32","64","14.37"
"","","PEP2017CSR-ST01","","","","","","","","","PEP2017CSR-ST01-00407","","","","10","6","1.58","16","5.32","0.33","6","5.65","7.23","0.3325","2.666666667","1.6","0.941666667","0.565","0.263333333","0.158","78.14661134","60","23.64444444","39.40740741","25.11111111","41.85185185","7.022222222","11.7037037","32.13333333","53.55555556","11.03"
"","","PEP2017CSR-ST01","","","","","","","","","PEP2017CSR-ST01-00408","","","","10","5","0.73","9","3.42","0.42","6","3.84","4.57","0.38","1.8","0.9","0.768","0.384","0.146","0.073","84.02625821","50","15.2","30.4","17.06666667","34.13333333","3.244444444","6.488888889","20.31111111","40.62222222","11.03"
"","","PEP2017CSR-ST01","","","","","","","","","PEP2017CSR-ST01-00409","","","","10","1","0.1","1","0.17","0.14","6","0.31","0.41","0.17","1","0.1","0.31","0.031","0.1","0.01","75.6097561","10","0.755555556","7.555555556","1.377777778","13.77777778","0.444444444","4.444444444","1.822222222","18.22222222","14.37"
"","","PEP2017CSR-ST01","","","","","","","","","PEP2017CSR-ST01-00410","","","","10","2","0.09","2","0.44","0.1","6","0.54","0.63","0.22","1","0.2","0.27","0.054","0.045","0.009","85.71428571","20","1.955555556","9.777777778","2.4","12","0.4","2","2.8","14","14.37"
"","","PEP2017CSR-ST01","","","","","","","","","PEP2017CSR-ST01-00411","","","","10","3","1.24","7","1.9","0.24","6","2.14","3.38","0.271428571","2.333333333","0.7","0.713333333","0.214","0.413333333","0.124","63.31360947","30","8.444444444","28.14814815","9.511111111","31.7037037","5.511111111","18.37037037","15.02222222","50.07407407","14.37"
"","","PEP2017CSR-ST01","","","","","","","","","PEP2017CSR-ST01-00412","","","","10","5","2.2","9","1.79","0.25","6","2.04","4.24","0.198888889","1.8","0.9","0.408","0.204","0.44","0.22","48.11320755","50","7.955555556","15.91111111","9.066666667","18.13333333","9.777777778","19.55555556","18.84444444","37.68888889","14.37"
"","","PEP2017CSR-ST01","","","","","","","","","PEP2017CSR-ST01-00413","","","","10","0","0","0","0","0","","0","0","","","0","","0","","0","","0","0","","0","","0","","0","",""
"","","PEP2017CSR-ST01","","","","","","","","","PEP2017CSR-ST01-00414","","","","10","3","0.09","3","0.5","0.34","6","0.84","0.93","0.166666667","1","0.3","0.28","0.084","0.03","0.009","90.32258065","30","2.222222222","7.407407407","3.733333333","12.44444444","0.4","1.333333333","4.133333333","13.77777778","14.37"
"","","PEP2017CSR-ST01","","","","","","","","","PEP2017CSR-ST01-00415","","","","10","3","0.23","7","1.44","0.55","6","1.99","2.22","0.205714286","2.333333333","0.7","0.663333333","0.199","0.076666667","0.023","89.63963964","30","6.4","21.33333333","8.844444444","29.48148148","1.022222222","3.407407407","9.866666667","32.88888889","14.37"
"","","PEP2017CSR-ST01","","","","","","","","","PEP2017CSR-ST01-00416","","","","10","3","0.07","6","0.81","0.41","6","1.22","1.29","0.135","2","0.6","0.406666667","0.122","0.023333333","0.007","94.57364341","30","3.6","12","5.422222222","18.07407407","0.311111111","1.037037037","5.733333333","19.11111111","14.37"
